contact__c,Tenancy__r:Contract:PMS_Reference__c,role__c,start_date__c,end_date__c,external_id__c
0034J00000aJR3JQAW,108642001001,1 Lead Tenant,1997-04-21,,108642001001_0034J00000aJR3JQAW
0034J00000aJR2QQAW,108643001001,1 Lead Tenant,1997-04-21,,108643001001_0034J00000aJR2QQAW
0034J00000aJR2fQAG,108644001001,1 Lead Tenant,1997-04-21,,108644001001_0034J00000aJR2fQAG
0034J00000aJR2zQAG,108645001001,1 Lead Tenant,1997-04-21,,108645001001_0034J00000aJR2zQAG
0034J00000a4b06QAA,108646001003,1 Lead Tenant,2007-02-13,,108646001003_0034J00000a4b06QAA
0034J00000a4atgQAA,108646001003,2 Tenant,2007-02-13,,108646001003_0034J00000a4atgQAA
0034J00000aJR39QAG,108647001001,1 Lead Tenant,1997-04-21,,108647001001_0034J00000aJR39QAG
0034J00000aJR3YQAW,108648001001,1 Lead Tenant,1997-04-21,,108648001001_0034J00000aJR3YQAW
0034J00000aJQu3QAG,108649001001,1 Lead Tenant,1997-04-21,,108649001001_0034J00000aJQu3QAG
0034J00000aJR2pQAG,108650001001,1 Lead Tenant,1997-04-21,,108650001001_0034J00000aJR2pQAG
0034J00000a4aWiQAI,108655001001,1 Lead Tenant,1965-05-01,,108655001001_0034J00000a4aWiQAI
0034J00000a4ZBZQA2,108655001001,4 Permitted Occupier,1965-05-01,,108655001001_0034J00000a4ZBZQA2
0034J00000a4ax7QAA,108672001001,1 Lead Tenant,1964-01-01,,108672001001_0034J00000a4ax7QAA
0034J00000aJR3TQAW,108672001001,5 Relevant Person,1964-01-01,,108672001001_0034J00000aJR3TQAW
0034J00000a4ahzQAA,108676001001,1 Lead Tenant,1983-09-01,,108676001001_0034J00000a4ahzQAA
003Nz00000Y5EGWIA3,108762001002,1 Lead Tenant,2025-03-28,,108762001002_003Nz00000Y5EGWIA3
0038d00000EbimnAAB,108762002005,1 Lead Tenant,2021-11-30,,108762002005_0038d00000EbimnAAB
0034J00000a4b2MQAQ,108779001001,1 Lead Tenant,2004-05-20,,108779001001_0034J00000a4b2MQAQ
0034J00000a4alpQAA,108792002001,1 Lead Tenant,1999-07-01,,108792002001_0034J00000a4alpQAA
0034J00000a4aukQAA,108824001001,2 Tenant,1952-01-01,,108824001001_0034J00000a4aukQAA
0034J00000a4b2CQAQ,108824001001,6 Successor (Regulated),1952-01-01,,108824001001_0034J00000a4b2CQAQ
0034J00000a4b15QAA,108825001001,2 Tenant,1972-09-23,,108825001001_0034J00000a4b15QAA
0034J00000a4b2gQAA,108825001001,6 Successor (Regulated),1972-09-23,,108825001001_0034J00000a4b2gQAA
0034J00000a4amOQAQ,108855001002,1 Lead Tenant,2015-01-01,,108855001002_0034J00000a4amOQAQ
0034J00000a4b2lQAA,108865001002,1 Lead Tenant,2008-09-01,,108865001002_0034J00000a4b2lQAA
0034J00000a4b3KQAQ,108886001002,1 Lead Tenant,2011-02-08,,108886001002_0034J00000a4b3KQAQ
0034J00000aJR4WQAW,108889001002,1 Lead Tenant,2005-11-04,,108889001002_0034J00000aJR4WQAW
0034J00000a4aplQAA,108892001002,1 Lead Tenant,2013-09-25,,108892001002_0034J00000a4aplQAA
0034J00000a4ancQAA,108892001002,5 Relevant Person,2013-09-25,,108892001002_0034J00000a4ancQAA
0038d00000EaaQlAAJ,108893001005,1 Lead Tenant,2022-09-01,,108893001005_0038d00000EaaQlAAJ
0034J00000a4b2qQAA,108894001004,1 Lead Tenant,2021-01-08,,108894001004_0034J00000a4b2qQAA
0034J00000a4auoQAA,108895001003,1 Lead Tenant,2013-05-17,,108895001003_0034J00000a4auoQAA
0034J00000a4b2vQAA,108896001005,1 Lead Tenant,2020-06-27,,108896001005_0034J00000a4b2vQAA
0034J00000a4b6YQAQ,108897001002,1 Lead Tenant,2009-07-01,,108897001002_0034J00000a4b6YQAQ
0038d000008vi4zAAA,108898001002,1 Lead Tenant,2022-06-01,,108898001002_0038d000008vi4zAAA
0038d000008wGw4AAE,108898001002,2 Tenant,2022-06-01,,108898001002_0038d000008wGw4AAE
0034J00000a4aWdQAI,108899001003,1 Lead Tenant,2015-02-01,,108899001003_0034J00000a4aWdQAI
0034J00000a4aweQAA,108900001002,1 Lead Tenant,2010-02-24,,108900001002_0034J00000a4aweQAA
0038d0000024UatAAE,108901001008,1 Lead Tenant,2021-11-01,,108901001008_0038d0000024UatAAE
0038d0000026ZzGAAU,108901001008,2 Tenant,2021-11-01,,108901001008_0038d0000026ZzGAAU
0034J00000a4akVQAQ,108902001004,1 Lead Tenant,2016-09-23,,108902001004_0034J00000a4akVQAQ
0034J00000a4amGQAQ,108902001004,5 Relevant Person,2016-09-23,,108902001004_0034J00000a4amGQAQ
0034J00000a4b3QQAQ,108903001002,1 Lead Tenant,2008-11-24,,108903001002_0034J00000a4b3QQAQ
0034J00000a4ad0QAA,108903001002,2 Tenant,2008-11-24,,108903001002_0034J00000a4ad0QAA
0034J00000a4b6OQAQ,108954001001,1 Lead Tenant,2013-09-25,,108954001001_0034J00000a4b6OQAQ
0038d00000244YFAAY,108954001001,2 Tenant,2013-09-25,,108954001001_0038d00000244YFAAY
0034J00000cF2oeQAC,108954002001,1 Lead Tenant,2020-08-01,,108954002001_0034J00000cF2oeQAC
0034J00000a4b2qQAA,108954003001,1 Lead Tenant,2021-01-08,,108954003001_0034J00000a4b2qQAA
0034J00000a4b5kQAA,108954004001,1 Lead Tenant,2013-05-17,,108954004001_0034J00000a4b5kQAA
0034J00000a4b2vQAA,108954005001,1 Lead Tenant,2020-06-27,,108954005001_0034J00000a4b2vQAA
0034J00000a4b6YQAQ,108954006001,1 Lead Tenant,2009-07-01,,108954006001_0034J00000a4b6YQAQ
0034J00000a4b6EQAQ,108954007001,1 Lead Tenant,1991-02-09,,108954007001_0034J00000a4b6EQAQ
0034J00000a4aWdQAI,108954008001,1 Lead Tenant,2015-02-01,,108954008001_0034J00000a4aWdQAI
0034J00000a4aweQAA,108954009001,1 Lead Tenant,2010-02-24,,108954009001_0034J00000a4aweQAA
0034J00000a4akVQAQ,108954011001,1 Lead Tenant,2016-09-23,,108954011001_0034J00000a4akVQAQ
0034J00000a4b3QQAQ,108954012001,1 Lead Tenant,2008-11-24,,108954012001_0034J00000a4b3QQAQ
0034J00000a4awWQAQ,108954012001,2 Tenant,2008-11-24,,108954012001_0034J00000a4awWQAQ
0034J00000a4amcQAA,108956001001,1 Lead Tenant,1978-01-01,,108956001001_0034J00000a4amcQAA
0034J00000aJR92QAG,108970002002,1 Lead Tenant,2009-05-15,,108970002002_0034J00000aJR92QAG
0034J00000a4b51QAA,108981001001,2 Tenant,1986-05-12,,108981001001_0034J00000a4b51QAA
0034J00000a4b5BQAQ,108981001001,6 Successor (Regulated),1986-05-12,,108981001001_0034J00000a4b5BQAQ
0034J00000a4b4wQAA,108988001001,2 Tenant,1982-09-29,,108988001001_0034J00000a4b4wQAA
0034J00000a4aqoQAA,108988001001,6 Successor (Regulated),1982-09-29,,108988001001_0034J00000a4aqoQAA
0034J00000a4aJPQAY,109006001001,1 Lead Tenant,1999-06-25,,109006001001_0034J00000a4aJPQAY
0034J00000a4b2XQAQ,109012001001,1 Lead Tenant,2004-03-01,,109012001001_0034J00000a4b2XQAQ
0034J00000a4ai5QAA,109014001001,1 Lead Tenant,2002-03-25,,109014001001_0034J00000a4ai5QAA
0034J00000a4b5VQAQ,109014001001,4 Permitted Occupier,2002-03-25,,109014001001_0034J00000a4b5VQAQ
0034J00000a4ahMQAQ,109016001001,1 Lead Tenant,1984-11-01,,109016001001_0034J00000a4ahMQAQ
0034J00000a4b5QQAQ,109016001001,5 Relevant Person,1984-11-01,,109016001001_0034J00000a4b5QQAQ
0034J00000a4aokQAA,109039001001,2 Tenant,1967-03-25,,109039001001_0034J00000a4aokQAA
0034J00000a4b5uQAA,109039001001,7 Successor (Assured Periodic),1967-03-25,,109039001001_0034J00000a4b5uQAA
0034J00000a4avgQAA,109044001002,1 Lead Tenant,2015-02-01,,109044001002_0034J00000a4avgQAA
0034J00000a4b78QAA,109048001001,1 Lead Tenant,1997-12-25,,109048001001_0034J00000a4b78QAA
0034J00000a4b72QAA,109055001002,1 Lead Tenant,2012-11-01,,109055001002_0034J00000a4b72QAA
0034J00000a4b5vQAA,109068001001,1 Lead Tenant,1996-01-01,,109068001001_0034J00000a4b5vQAA
0034J00000a4b7WQAQ,109068001001,5 Relevant Person,1996-01-01,,109068001001_0034J00000a4b7WQAQ
0034J00000a4auOQAQ,109070001001,1 Lead Tenant,1996-01-01,,109070001001_0034J00000a4auOQAQ
0034J00000a4b7DQAQ,109070001001,2 Tenant,1996-01-01,,109070001001_0034J00000a4b7DQAQ
0034J00000a4anBQAQ,109072001001,2 Tenant,1989-11-01,,109072001001_0034J00000a4anBQAQ
0034J00000a4b6nQAA,109072001001,7 Successor (Assured Periodic),1989-11-01,,109072001001_0034J00000a4b6nQAA
0034J00000a4b5pQAA,109073001001,1 Lead Tenant,1977-03-01,,109073001001_0034J00000a4b5pQAA
0034J00000a4b5zQAA,109082001001,1 Lead Tenant,1990-01-09,,109082001001_0034J00000a4b5zQAA
0034J00000a4b7RQAQ,109084001002,1 Lead Tenant,2008-06-16,,109084001002_0034J00000a4b7RQAQ
0034J00000a4ZCWQA2,109084001002,2 Tenant,2008-06-16,,109084001002_0034J00000a4ZCWQA2
0034J00000a4aimQAA,109110001001,1 Lead Tenant,1958-01-01,,109110001001_0034J00000a4aimQAA
0034J00000a4arkQAA,109110001001,5 Relevant Person,1958-01-01,,109110001001_0034J00000a4arkQAA
0034J00000aJR9lQAG,109148001001,2 Tenant,2000-12-14,,109148001001_0034J00000aJR9lQAG
0034J00000a4b6iQAA,109149001001,6 Successor (Regulated),1960-06-01,,109149001001_0034J00000a4b6iQAA
0034J00000a4b2ZQAQ,109154001001,1 Lead Tenant,1987-01-01,,109154001001_0034J00000a4b2ZQAQ
0034J00000a4a36QAA,109159001001,1 Lead Tenant,1988-08-27,,109159001001_0034J00000a4a36QAA
0034J00000a4b7bQAA,109167001002,1 Lead Tenant,1998-12-11,,109167001002_0034J00000a4b7bQAA
0034J00000a4ZoXQAU,109170001002,1 Lead Tenant,1999-09-13,,109170001002_0034J00000a4ZoXQAU
0034J00000a4alDQAQ,109171001004,1 Lead Tenant,2012-08-10,,109171001004_0034J00000a4alDQAQ
003Nz00000VPPe9IAH,109191001004,1 Lead Tenant,2025-02-03,,109191001004_003Nz00000VPPe9IAH
003Nz00000VPYZNIA5,109191001004,2 Tenant,2025-02-03,,109191001004_003Nz00000VPYZNIA5
0034J00000a4b7vQAA,109192001001,1 Lead Tenant,1971-01-01,,109192001001_0034J00000a4b7vQAA
0034J00000a4b80QAA,109192001001,2 Tenant,1971-01-01,,109192001001_0034J00000a4b80QAA
0034J00000aJR9qQAG,109197001002,1 Lead Tenant,2002-10-23,,109197001002_0034J00000aJR9qQAG
0034J00000aJQzVQAW,109199002001,1 Lead Tenant,2002-02-15,,109199002001_0034J00000aJQzVQAW
0034J00000aJRA0QAO,109216002002,1 Lead Tenant,2003-09-05,,109216002002_0034J00000aJRA0QAO
0034J00000aJRAeQAO,109217002005,1 Lead Tenant,2019-11-08,,109217002005_0034J00000aJRAeQAO
0034J00000a4b3bQAA,109218001002,1 Lead Tenant,2007-06-22,,109218001002_0034J00000a4b3bQAA
0034J00000a4b8QQAQ,109218002001,1 Lead Tenant,1990-01-01,,109218002001_0034J00000a4b8QQAQ
0038d00000MaFmMAAV,109219001004,1 Lead Tenant,2022-11-23,,109219001004_0038d00000MaFmMAAV
0038d00000MaFrVAAV,109219001004,2 Tenant,2022-11-23,,109219001004_0038d00000MaFrVAAV
003Nz000000NipyIAC,109219002005,1 Lead Tenant,2023-04-28,,109219002005_003Nz000000NipyIAC
0034J00000a4b4dQAA,109550011001,1 Lead Tenant,1980-12-25,,109550011001_0034J00000a4b4dQAA
0034J00000a4b8FQAQ,109550011001,2 Tenant,1980-12-25,,109550011001_0034J00000a4b8FQAQ
0034J00000a4acqQAA,109640019001,1 Lead Tenant,2008-01-21,,109640019001_0034J00000a4acqQAA
0034J00000a4auKQAQ,109670001001,6 Successor (Regulated),1963-01-21,,109670001001_0034J00000a4auKQAQ
0034J00000a4aogQAA,109670002001,1 Lead Tenant,2014-06-26,,109670002001_0034J00000a4aogQAA
0034J00000a4b8jQAA,109689001001,1 Lead Tenant,2008-01-21,,109689001001_0034J00000a4b8jQAA
0034J00000a4b2NQAQ,109751001001,1 Lead Tenant,1994-05-25,,109751001001_0034J00000a4b2NQAQ
0034J00000a4b8UQAQ,109751002001,1 Lead Tenant,1994-05-25,,109751002001_0034J00000a4b8UQAQ
0034J00000a4atEQAQ,109753001001,1 Lead Tenant,1988-12-31,,109753001001_0034J00000a4atEQAQ
0034J00000a4b8tQAA,109753001001,2 Tenant,1988-12-31,,109753001001_0034J00000a4b8tQAA
0034J00000a4auPQAQ,109753002001,1 Lead Tenant,1994-07-07,,109753002001_0034J00000a4auPQAQ
0034J00000a4avDQAQ,109754001003,1 Lead Tenant,2011-04-04,,109754001003_0034J00000a4avDQAQ
0034J00000a4b8ZQAQ,109757001001,1 Lead Tenant,1975-01-01,,109757001001_0034J00000a4b8ZQAQ
0034J00000a4a3SQAQ,109759002001,1 Lead Tenant,1994-07-07,,109759002001_0034J00000a4a3SQAQ
0034J00000a4b6yQAA,109761001001,1 Lead Tenant,1976-05-03,,109761001001_0034J00000a4b6yQAA
0034J00000a4aNHQAY,109762001001,1 Lead Tenant,1994-07-07,2178-01-24,109762001001_0034J00000a4aNHQAY
0034J00000a4axwQAA,109765001002,1 Lead Tenant,2018-11-23,,109765001002_0034J00000a4axwQAA
0034J00000a4b36QAA,109765001002,2 Tenant,2018-11-23,,109765001002_0034J00000a4b36QAA
0034J00000a4b8yQAA,109765001002,2 Tenant,2018-11-23,,109765001002_0034J00000a4b8yQAA
0034J00000a4b6UQAQ,109770001001,1 Lead Tenant,1977-02-26,,109770001001_0034J00000a4b6UQAQ
0034J00000a4b0HQAQ,109771001001,1 Lead Tenant,1972-06-22,,109771001001_0034J00000a4b0HQAQ
0034J00000a4b3lQAA,109773001001,1 Lead Tenant,1965-04-03,,109773001001_0034J00000a4b3lQAA
0034J00000a4bF2QAI,109788001002,1 Lead Tenant,2010-07-30,,109788001002_0034J00000a4bF2QAI
0034J00000a4ayYQAQ,109788001002,2 Tenant,2010-07-30,,109788001002_0034J00000a4ayYQAQ
0034J00000a4avcQAA,109788002002,1 Lead Tenant,2010-12-02,,109788002002_0034J00000a4avcQAA
0034J00000a4bBXQAY,109788002002,2 Tenant,2010-12-02,,109788002002_0034J00000a4bBXQAY
0034J00000a4aoJQAQ,109788002002,2 Tenant,2010-12-02,,109788002002_0034J00000a4aoJQAQ
0034J00000a4azJQAQ,109788003002,1 Lead Tenant,2010-06-30,,109788003002_0034J00000a4azJQAQ
0034J00000a4b3gQAA,109788004002,1 Lead Tenant,2010-12-10,,109788004002_0034J00000a4b3gQAA
0034J00000a4aLKQAY,109788005002,1 Lead Tenant,2010-10-05,,109788005002_0034J00000a4aLKQAY
0034J00000a4bAWQAY,109788006002,1 Lead Tenant,2010-06-01,,109788006002_0034J00000a4bAWQAY
0034J00000a4bFzQAI,109788007003,1 Lead Tenant,2010-08-26,,109788007003_0034J00000a4bFzQAI
0034J00000a4agRQAQ,109788007003,2 Tenant,2010-08-26,,109788007003_0034J00000a4agRQAQ
0034J00000a4ajHQAQ,109788008003,1 Lead Tenant,2010-06-11,,109788008003_0034J00000a4ajHQAQ
0034J00000a4bFrQAI,109788008003,2 Tenant,2010-06-11,,109788008003_0034J00000a4bFrQAI
0034J00000a4ahQQAQ,109788009002,1 Lead Tenant,2011-02-11,,109788009002_0034J00000a4ahQQAQ
0034J00000a4b9FQAQ,109788010002,1 Lead Tenant,2010-11-01,,109788010002_0034J00000a4b9FQAQ
0034J00000ggH5FQAU,109788011003,1 Lead Tenant,2017-10-05,,109788011003_0034J00000ggH5FQAU
0034J00000ggGbHQAU,109788011003,2 Tenant,2017-10-05,,109788011003_0034J00000ggGbHQAU
0034J00000a4agUQAQ,109788012002,1 Lead Tenant,2010-10-08,,109788012002_0034J00000a4agUQAQ
0034J00000a4b2IQAQ,109788012002,2 Tenant,2010-10-08,,109788012002_0034J00000a4b2IQAQ
0034J00000a4b6vQAA,109788013002,1 Lead Tenant,2010-10-08,,109788013002_0034J00000a4b6vQAA
0034J00000a4b1VQAQ,109788014001,1 Lead Tenant,2009-11-12,,109788014001_0034J00000a4b1VQAQ
0034J00000a4bGPQAY,109788015002,1 Lead Tenant,2010-05-11,,109788015002_0034J00000a4bGPQAY
0034J00000a4b9iQAA,109788015002,2 Tenant,2010-05-11,,109788015002_0034J00000a4b9iQAA
0038d0000075jqgAAA,109788016004,1 Lead Tenant,2017-09-07,,109788016004_0038d0000075jqgAAA
0034J00000a4aLLQAY,109788017002,1 Lead Tenant,2010-10-06,,109788017002_0034J00000a4aLLQAY
0034J00000a4bF8QAI,109788018003,1 Lead Tenant,2014-06-12,,109788018003_0034J00000a4bF8QAI
0034J00000a4bHlQAI,109788019002,1 Lead Tenant,2016-09-28,,109788019002_0034J00000a4bHlQAI
0034J00000a4b9oQAA,109788020002,1 Lead Tenant,2014-08-29,,109788020002_0034J00000a4b9oQAA
0034J00000a4awgQAA,109788021001,1 Lead Tenant,2009-10-27,,109788021001_0034J00000a4awgQAA
0034J00000a4bIzQAI,109788022001,1 Lead Tenant,2009-10-01,,109788022001_0034J00000a4bIzQAI
0034J00000a4apnQAA,109788022001,2 Tenant,2009-10-01,,109788022001_0034J00000a4apnQAA
0034J00000a4akzQAA,109788023002,1 Lead Tenant,2010-10-05,,109788023002_0034J00000a4akzQAA
0034J00000a4b7wQAA,109788024004,1 Lead Tenant,2014-08-01,,109788024004_0034J00000a4b7wQAA
0034J00000a4at9QAA,109788025002,1 Lead Tenant,2010-12-03,,109788025002_0034J00000a4at9QAA
0034J00000a4b9jQAA,109788026002,1 Lead Tenant,2010-05-13,,109788026002_0034J00000a4b9jQAA
0034J00000a4b1aQAA,109788026002,2 Tenant,2010-05-13,,109788026002_0034J00000a4b1aQAA
0034J00000a4bFsQAI,109788027002,1 Lead Tenant,2010-10-05,,109788027002_0034J00000a4bFsQAI
0034J00000a4bK6QAI,109788027002,2 Tenant,2010-10-05,,109788027002_0034J00000a4bK6QAI
0034J00000a4aCZQAY,109788028002,1 Lead Tenant,2010-09-10,,109788028002_0034J00000a4aCZQAY
0034J00000a4bIVQAY,109788028002,2 Tenant,2010-09-10,,109788028002_0034J00000a4bIVQAY
0034J00000a4akzQAA,109788029002,1 Lead Tenant,2010-10-05,,109788029002_0034J00000a4akzQAA
0034J00000a4b6uQAA,109788030003,1 Lead Tenant,2015-06-19,,109788030003_0034J00000a4b6uQAA
0034J00000a4bGeQAI,109788031001,1 Lead Tenant,2009-09-28,,109788031001_0034J00000a4bGeQAI
0034J00000a4aUrQAI,109788031001,2 Tenant,2009-09-28,,109788031001_0034J00000a4aUrQAI
0034J00000a4anZQAQ,109788032001,1 Lead Tenant,2009-11-06,,109788032001_0034J00000a4anZQAQ
0034J00000a4bIeQAI,109788032001,2 Tenant,2009-11-06,,109788032001_0034J00000a4bIeQAI
003Nz000000YqaUIAS,109788033005,1 Lead Tenant,2022-02-02,,109788033005_003Nz000000YqaUIAS
003Nz000000YtQIIA0,109788033005,2 Tenant,2022-02-02,,109788033005_003Nz000000YtQIIA0
0034J00000a4bKkQAI,109788034003,1 Lead Tenant,2015-10-27,,109788034003_0034J00000a4bKkQAI
0034J00000a4bM2QAI,109788035001,1 Lead Tenant,2009-09-11,,109788035001_0034J00000a4bM2QAI
0034J00000a4aiYQAQ,109788036001,1 Lead Tenant,2009-10-30,,109788036001_0034J00000a4aiYQAQ
0034J00000a4ZlEQAU,109788037001,1 Lead Tenant,2009-08-28,,109788037001_0034J00000a4ZlEQAU
0034J00000a4bJNQAY,109788038001,1 Lead Tenant,2009-09-16,,109788038001_0034J00000a4bJNQAY
0034J00000a4aVAQAY,109788039002,1 Lead Tenant,2010-11-25,,109788039002_0034J00000a4aVAQAY
0034J00000ggGPEQA2,109788040003,1 Lead Tenant,2019-01-24,,109788040003_0034J00000ggGPEQA2
0038d0000075jmAAAQ,109788041004,1 Lead Tenant,2020-10-03,,109788041004_0038d0000075jmAAAQ
0034J00000a4bKLQAY,109788042004,1 Lead Tenant,2017-01-20,,109788042004_0034J00000a4bKLQAY
0034J00000a4bDlQAI,109788043002,1 Lead Tenant,2015-01-22,,109788043002_0034J00000a4bDlQAI
0034J00000a4bN0QAI,109788043002,2 Tenant,2015-01-22,,109788043002_0034J00000a4bN0QAI
003Nz00000Ful8TIAR,109788044004,1 Lead Tenant,2024-06-05,,109788044004_003Nz00000Ful8TIAR
0034J00000a4ajIQAQ,109788045002,1 Lead Tenant,2010-07-02,,109788045002_0034J00000a4ajIQAQ
0034J00000a4bJ5QAI,109788045002,2 Tenant,2010-07-02,,109788045002_0034J00000a4bJ5QAI
0034J00000a4b7xQAA,109788046001,1 Lead Tenant,2009-10-02,,109788046001_0034J00000a4b7xQAA
0034J00000a4bNZQAY,109788047001,1 Lead Tenant,2009-12-09,,109788047001_0034J00000a4bNZQAY
0034J00000a4b31QAA,109788048003,1 Lead Tenant,2016-01-29,,109788048003_0034J00000a4b31QAA
0034J00000a4b5nQAA,109788048003,2 Tenant,2016-01-29,,109788048003_0034J00000a4b5nQAA
0034J00000a4bNfQAI,109788049001,1 Lead Tenant,2009-11-19,,109788049001_0034J00000a4bNfQAI
0034J00000a4b8XQAQ,109788049001,2 Tenant,2009-11-19,,109788049001_0034J00000a4b8XQAQ
0038d0000024GWMAA2,109788050002,1 Lead Tenant,2018-07-25,,109788050002_0038d0000024GWMAA2
0034J00000a4b2aQAA,109788051001,1 Lead Tenant,2009-10-23,,109788051001_0034J00000a4b2aQAA
0034J00000a4b5mQAA,109788052002,1 Lead Tenant,2018-02-06,,109788052002_0034J00000a4b5mQAA
0034J00000a4bFCQAY,109788052002,2 Tenant,2018-02-06,,109788052002_0034J00000a4bFCQAY
0034J00000a4bG5QAI,109788053001,1 Lead Tenant,2009-11-26,,109788053001_0034J00000a4bG5QAI
0034J00000a4XfBQAU,109788053001,2 Tenant,2009-11-26,,109788053001_0034J00000a4XfBQAU
0034J00000a4b4CQAQ,109788054001,1 Lead Tenant,2009-09-18,,109788054001_0034J00000a4b4CQAQ
0034J00000a4bMHQAY,109788055001,1 Lead Tenant,2009-12-22,,109788055001_0034J00000a4bMHQAY
0034J00000a4bLGQAY,109788055001,2 Tenant,2009-12-22,,109788055001_0034J00000a4bLGQAY
0034J00000a4axGQAQ,109788056001,1 Lead Tenant,2009-10-29,,109788056001_0034J00000a4axGQAQ
0034J00000ggHcmQAE,109788057003,1 Lead Tenant,2019-12-23,,109788057003_0034J00000ggHcmQAE
0034J00000ggH2dQAE,109788057003,2 Tenant,2019-12-23,,109788057003_0034J00000ggH2dQAE
0034J00000gOLkSQAW,109788058002,1 Lead Tenant,2014-06-27,,109788058002_0034J00000gOLkSQAW
0034J00000a4b3pQAA,109788059002,1 Lead Tenant,2012-01-31,,109788059002_0034J00000a4b3pQAA
0034J00000a4bMHQAY,109788060002,1 Lead Tenant,2010-01-11,,109788060002_0034J00000a4bMHQAY
0034J00000a4bLyQAI,109788060002,2 Tenant,2010-01-11,,109788060002_0034J00000a4bLyQAI
0034J00000a4bBbQAI,109788062001,1 Lead Tenant,2009-11-26,,109788062001_0034J00000a4bBbQAI
0034J00000a4b2BQAQ,109788062001,2 Tenant,2009-11-26,,109788062001_0034J00000a4b2BQAQ
0034J00000a4aegQAA,109788063001,1 Lead Tenant,2009-10-29,,109788063001_0034J00000a4aegQAA
0034J00000a4bJrQAI,109788064001,1 Lead Tenant,2009-11-25,,109788064001_0034J00000a4bJrQAI
0034J00000a4b42QAA,109788066001,1 Lead Tenant,2009-10-01,,109788066001_0034J00000a4b42QAA
0034J00000a4bJnQAI,109788066001,2 Tenant,2009-10-01,,109788066001_0034J00000a4bJnQAI
0034J00000a4b4lQAA,109788067001,1 Lead Tenant,2009-12-09,,109788067001_0034J00000a4b4lQAA
0034J00000a4b5mQAA,109788068002,1 Lead Tenant,2018-02-06,,109788068002_0034J00000a4b5mQAA
0034J00000a4bHDQAY,109788068002,2 Tenant,2018-02-06,,109788068002_0034J00000a4bHDQAY
0034J00000a4bOOQAY,109788069001,1 Lead Tenant,2009-11-19,,109788069001_0034J00000a4bOOQAY
0034J00000a4bDXQAY,109788069001,2 Tenant,2009-11-19,,109788069001_0034J00000a4bDXQAY
0034J00000a4bLKQAY,109788070001,1 Lead Tenant,2009-11-16,,109788070001_0034J00000a4bLKQAY
0034J00000a4b9TQAQ,109833001002,1 Lead Tenant,2014-08-14,,109833001002_0034J00000a4b9TQAQ
0034J00000a4b9mQAA,109833001002,2 Tenant,2014-08-14,,109833001002_0034J00000a4b9mQAA
0034J00000a4ajmQAA,109833001002,2 Tenant,2014-08-14,,109833001002_0034J00000a4ajmQAA
0034J00000a4bA1QAI,109833002005,1 Lead Tenant,2015-07-29,,109833002005_0034J00000a4bA1QAI
0034J00000a4b37QAA,109833002005,2 Tenant,2015-07-29,,109833002005_0034J00000a4b37QAA
0038d00000NeYJmAAN,109866004011,1 Lead Tenant,2022-02-23,,109866004011_0038d00000NeYJmAAN
0034J00000a4b9NQAQ,109922001002,1 Lead Tenant,2013-05-20,,109922001002_0034J00000a4b9NQAQ
0034J00000a4aptQAA,109922002001,1 Lead Tenant,2005-09-30,,109922002001_0034J00000a4aptQAA
0034J00000a4ay2QAA,109922002001,2 Tenant,2005-09-30,,109922002001_0034J00000a4ay2QAA
0034J00000a4b9SQAQ,109922003002,1 Lead Tenant,2017-07-22,,109922003002_0034J00000a4b9SQAQ
0034J00000a4b9XQAQ,109922004001,1 Lead Tenant,2006-01-11,,109922004001_0034J00000a4b9XQAQ
0034J00000a4afOQAQ,109922004001,2 Tenant,2006-01-11,,109922004001_0034J00000a4afOQAQ
0034J00000a4b9IQAQ,109922005001,1 Lead Tenant,2005-09-30,,109922005001_0034J00000a4b9IQAQ
0034J00000a4aptQAA,109922006001,1 Lead Tenant,2006-02-08,,109922006001_0034J00000a4aptQAA
0038d0000075jgBAAQ,109922007004,1 Lead Tenant,2021-09-30,,109922007004_0038d0000075jgBAAQ
0038d0000075jfhAAA,109922007004,2 Tenant,2021-09-30,,109922007004_0038d0000075jfhAAA
0034J00000a4agoQAA,109922008002,1 Lead Tenant,2011-02-21,,109922008002_0034J00000a4agoQAA
0034J00000a4auSQAQ,109930028001,1 Lead Tenant,2015-10-14,,109930028001_0034J00000a4auSQAQ
0034J00000a4auJQAQ,109944033001,1 Lead Tenant,2009-03-25,,109944033001_0034J00000a4auJQAQ
0034J00000a4afGQAQ,109950001002,1 Lead Tenant,2018-08-15,,109950001002_0034J00000a4afGQAQ
0034J00000a4aedQAA,109950001002,2 Tenant,2018-08-15,,109950001002_0034J00000a4aedQAA
0034J00000a4aFEQAY,109950002002,1 Lead Tenant,2016-11-24,,109950002002_0034J00000a4aFEQAY
0034J00000a4bAQQAY,109950002002,2 Tenant,2016-11-24,,109950002002_0034J00000a4bAQQAY
0034J00000a4bAaQAI,109950003002,1 Lead Tenant,2011-10-07,,109950003002_0034J00000a4bAaQAI
0034J00000a4anXQAQ,109950004001,1 Lead Tenant,2005-08-17,,109950004001_0034J00000a4anXQAQ
0038d00000247uQAAQ,109950004001,2 Tenant,2005-08-17,,109950004001_0038d00000247uQAAQ
0034J00000a4bAkQAI,109950005003,1 Lead Tenant,2015-06-29,,109950005003_0034J00000a4bAkQAI
